"LATITUDE,N,32,10","LONGITUDE,N,32,10","BRIGHTNESS,N,32,10","SCAN,N,32,10","TRACK,N,32,10","ACQ_DATE,D","ACQ_TIME,C,4","SATELLITE,C,1","CONFIDENCE,N,6,0","VERSION,C,6","BRIGHT_T31,N,32,10","FRP,N,32,10","DAYNIGHT,C,1"
42.1513200000,-79.5943500000,300.3200000000,1.1600000000,1.0700000000,10/05/24,1539,T,35,6.1NRT,289.5800000000,4.6600000000,D
41.6562900000,-78.5699100000,301.8300000000,1.3000000000,1.1300000000,10/05/24,1539,T,49,6.1NRT,288.9900000000,7.1200000000,D
42.3001700000,-83.1540700000,313.5100000000,1.0000000000,1.0000000000,10/05/24,1539,T,74,6.1NRT,296.1500000000,9.3700000000,D
41.4600500000,-81.6712600000,312.4500000000,1.0300000000,1.0100000000,10/05/24,1539,T,73,6.1NRT,296.8100000000,7.7700000000,D
41.4511900000,-81.6736800000,313.6800000000,1.0300000000,1.0100000000,10/05/24,1539,T,73,6.1NRT,297.3700000000,8.9400000000,D
41.5653200000,-84.0504600000,307.8400000000,1.0200000000,1.0100000000,10/05/24,1539,T,63,6.1NRT,295.1000000000,5.0500000000,D
40.7531200000,-81.4327900000,306.9700000000,1.0500000000,1.0200000000,10/05/24,1539,T,64,6.1NRT,293.8900000000,5.8900000000,D
41.1174400000,-85.3488500000,304.7100000000,1.0800000000,1.0400000000,10/05/24,1539,T,52,6.1NRT,293.1700000000,4.4700000000,D
44.4478500000,-78.8225400000,301.0200000000,1.1500000000,1.0700000000,10/05/24,1539,T,44,6.1NRT,287.6300000000,5.7100000000,D
44.5731500000,-81.2011400000,304.1400000000,1.0100000000,1.0000000000,10/05/24,1539,T,55,6.1NRT,288.8200000000,6.3400000000,D
43.9645200000,-81.5351500000,302.5500000000,1.0100000000,1.0000000000,10/05/24,1539,T,53,6.1NRT,290.2100000000,4.1200000000,D
48.1959700000,-103.6804500000,302.8900000000,1.0300000000,1.0200000000,10/05/24,1717,T,54,6.1NRT,290.9200000000,3.8300000000,D
48.0107700000,-102.8375200000,303.1200000000,1.0800000000,1.0400000000,10/05/24,1717,T,39,6.1NRT,289.7700000000,4.1900000000,D
48.0045100000,-102.8464800000,301.6200000000,1.0800000000,1.0400000000,10/05/24,1717,T,40,6.1NRT,290.7200000000,3.7500000000,D
47.9975400000,-102.8045400000,300.3200000000,1.0800000000,1.0400000000,10/05/24,1717,T,24,6.1NRT,289.0700000000,2.8400000000,D
47.6695400000,-101.6192200000,302.8700000000,1.1900000000,1.0900000000,10/05/24,1717,T,54,6.1NRT,291.1400000000,4.5700000000,D
47.6668100000,-101.6040100000,334.7200000000,1.1900000000,1.0900000000,10/05/24,1717,T,89,6.1NRT,292.6600000000,43.9800000000,D
47.6640900000,-101.5888200000,362.1200000000,1.2000000000,1.0900000000,10/05/24,1717,T,100,6.1NRT,294.2900000000,117.8700000000,D
47.6613500000,-101.5735500000,344.2600000000,1.2000000000,1.0900000000,10/05/24,1717,T,94,6.1NRT,292.0900000000,64.7300000000,D
46.3743700000,-114.1709500000,300.7900000000,1.9600000000,1.3700000000,10/05/24,1720,T,42,6.1NRT,287.3500000000,12.7900000000,D
46.1959500000,-113.8791900000,302.8800000000,1.8800000000,1.3400000000,10/05/24,1720,T,54,6.1NRT,285.2600000000,16.0200000000,D
44.9530300000,-107.5771000000,312.8200000000,1.0200000000,1.0100000000,10/05/24,1720,T,49,6.1NRT,294.3900000000,10.1800000000,D
44.8499700000,-107.3649100000,307.0900000000,1.0100000000,1.0000000000,10/05/24,1720,T,54,6.1NRT,292.3700000000,5.5300000000,D
44.8483400000,-107.3528700000,307.5700000000,1.0100000000,1.0000000000,10/05/24,1720,T,57,6.1NRT,291.0500000000,5.7400000000,D
44.8432500000,-107.3158400000,310.3300000000,1.0100000000,1.0000000000,10/05/24,1720,T,59,6.1NRT,290.2900000000,7.0800000000,D
44.8594300000,-107.5683100000,333.0900000000,1.0200000000,1.0100000000,10/05/24,1720,T,69,6.1NRT,289.3700000000,31.0000000000,D
44.8489100000,-107.5580100000,338.5500000000,1.0100000000,1.0100000000,10/05/24,1720,T,78,6.1NRT,288.3200000000,39.7400000000,D
44.8472300000,-107.5455900000,364.1800000000,1.0100000000,1.0100000000,10/05/24,1720,T,100,6.1NRT,295.2500000000,96.3300000000,D
44.8455500000,-107.5331600000,343.5400000000,1.0100000000,1.0100000000,10/05/24,1720,T,93,6.1NRT,296.6300000000,47.0000000000,D
44.8319900000,-107.4333300000,342.4400000000,1.0100000000,1.0100000000,10/05/24,1720,T,93,6.1NRT,292.7700000000,46.9700000000,D
44.8367200000,-107.5352900000,376.0800000000,1.0100000000,1.0100000000,10/05/24,1720,T,100,6.1NRT,293.2300000000,138.7700000000,D
44.8350400000,-107.5228300000,369.0900000000,1.0100000000,1.0100000000,10/05/24,1720,T,100,6.1NRT,291.0800000000,113.5500000000,D
44.8232100000,-107.4357500000,332.0900000000,1.0100000000,1.0100000000,10/05/24,1720,T,87,6.1NRT,295.4800000000,32.5400000000,D
44.8127400000,-107.4257600000,332.1300000000,1.0100000000,1.0100000000,10/05/24,1720,T,86,6.1NRT,284.3000000000,32.5200000000,D
44.7975500000,-107.3147000000,361.8800000000,1.0100000000,1.0000000000,10/05/24,1720,T,100,6.1NRT,286.5600000000,90.7900000000,D
44.7958600000,-107.3024300000,395.8000000000,1.0100000000,1.0000000000,10/05/24,1720,T,100,6.1NRT,292.6800000000,229.2500000000,D
44.7794600000,-107.3255900000,400.0300000000,1.0100000000,1.0000000000,10/05/24,1720,T,100,6.1NRT,297.8100000000,257.2000000000,D
44.7777600000,-107.3132900000,341.1400000000,1.0100000000,1.0000000000,10/05/24,1720,T,92,6.1NRT,286.9300000000,45.9100000000,D
44.7588500000,-107.2420600000,324.3600000000,1.0100000000,1.0000000000,10/05/24,1720,T,29,6.1NRT,289.7800000000,17.2600000000,D
44.7571400000,-107.2297400000,342.3800000000,1.0100000000,1.0000000000,10/05/24,1720,T,93,6.1NRT,290.8600000000,42.9600000000,D
44.7517000000,-107.2563800000,332.1300000000,1.0100000000,1.0000000000,10/05/24,1720,T,29,6.1NRT,288.8300000000,27.0400000000,D
44.7168900000,-107.2020400000,321.2800000000,1.0100000000,1.0000000000,10/05/24,1720,T,11,6.1NRT,291.2500000000,16.3300000000,D
44.7081000000,-107.2042700000,326.5700000000,1.0100000000,1.0000000000,10/05/24,1720,T,44,6.1NRT,287.5300000000,22.4700000000,D
45.2966300000,-114.4427400000,319.8000000000,1.9700000000,1.3700000000,10/05/24,1720,T,71,6.1NRT,286.6600000000,43.1100000000,D
45.2436500000,-114.4524000000,312.5500000000,1.9700000000,1.3700000000,10/05/24,1720,T,59,6.1NRT,287.0700000000,29.3300000000,D
45.2601300000,-114.8511100000,300.3600000000,2.0800000000,1.4000000000,10/05/24,1720,T,33,6.1NRT,284.7600000000,14.3000000000,D
42.0764800000,-95.5056200000,313.7200000000,3.4300000000,1.7400000000,10/05/24,1720,T,68,6.1NRT,297.6700000000,41.8200000000,D
45.0606800000,-114.1869000000,362.3100000000,1.9000000000,1.3500000000,10/05/24,1720,T,97,6.1NRT,291.6800000000,228.1700000000,D
45.0668500000,-114.1919100000,349.1600000000,1.9000000000,1.3500000000,10/05/24,1720,T,77,6.1NRT,287.7100000000,143.2400000000,D
45.0251200000,-114.4409600000,316.7400000000,1.9600000000,1.3700000000,10/05/24,1720,T,44,6.1NRT,286.4200000000,34.7100000000,D
45.0148200000,-114.4675900000,347.7700000000,1.9600000000,1.3700000000,10/05/24,1720,T,95,6.1NRT,287.3800000000,144.4600000000,D
45.0130400000,-114.4429800000,326.2700000000,1.9600000000,1.3700000000,10/05/24,1720,T,55,6.1NRT,284.4100000000,55.4400000000,D
45.0044300000,-114.4934100000,333.6800000000,1.9700000000,1.3700000000,10/05/24,1720,T,59,6.1NRT,287.5400000000,78.2700000000,D
44.9939800000,-114.5189100000,351.5200000000,1.9800000000,1.3700000000,10/05/24,1720,T,96,6.1NRT,287.9800000000,169.1700000000,D
44.9923900000,-114.4962800000,405.0400000000,1.9700000000,1.3700000000,10/05/24,1720,T,100,6.1NRT,291.7000000000,759.9400000000,D
45.0003500000,-114.5003800000,393.1400000000,1.9700000000,1.3700000000,10/05/24,1720,T,100,6.1NRT,293.2200000000,567.7500000000,D
44.9987000000,-114.4786500000,331.9500000000,1.9600000000,1.3700000000,10/05/24,1720,T,42,6.1NRT,285.7100000000,73.7900000000,D
44.8894500000,-114.8985700000,309.3300000000,2.0700000000,1.4000000000,10/05/24,1720,T,44,6.1NRT,287.3100000000,22.2300000000,D
44.8772700000,-114.9032800000,315.7400000000,2.0700000000,1.4000000000,10/05/24,1720,T,76,6.1NRT,288.7600000000,36.0000000000,D
44.8137800000,-115.1073300000,320.3600000000,2.1200000000,1.4200000000,10/05/24,1720,T,80,6.1NRT,288.5300000000,51.9400000000,D
44.8119500000,-115.0808900000,316.5800000000,2.1200000000,1.4100000000,10/05/24,1720,T,77,6.1NRT,289.0900000000,40.5100000000,D
44.5423200000,-115.6835900000,302.8300000000,2.2800000000,1.4600000000,10/05/24,1720,T,37,6.1NRT,283.7000000000,16.8400000000,D
44.3678800000,-115.7783700000,312.4300000000,2.2900000000,1.4700000000,10/05/24,1720,T,72,6.1NRT,284.3100000000,41.5000000000,D
44.3701200000,-115.7846300000,315.1500000000,2.2900000000,1.4700000000,10/05/24,1720,T,75,6.1NRT,284.7500000000,46.5600000000,D
43.6607700000,-109.9739500000,336.1800000000,1.1400000000,1.0600000000,10/05/24,1720,T,89,6.1NRT,290.1600000000,42.6500000000,D
43.6592300000,-109.9607500000,339.2500000000,1.1400000000,1.0600000000,10/05/24,1720,T,91,6.1NRT,293.0000000000,49.4900000000,D
43.6513800000,-109.9755300000,327.7300000000,1.1400000000,1.0600000000,10/05/24,1720,T,81,6.1NRT,289.2600000000,28.0600000000,D
43.6498500000,-109.9623300000,344.7700000000,1.1400000000,1.0600000000,10/05/24,1720,T,94,6.1NRT,291.9900000000,60.4200000000,D
43.6450900000,-109.9695500000,308.7400000000,1.1400000000,1.0600000000,10/05/24,1720,T,52,6.1NRT,291.2600000000,8.7500000000,D
43.6541000000,-110.2093600000,315.1100000000,1.1600000000,1.0700000000,10/05/24,1720,T,72,6.1NRT,290.1500000000,14.2300000000,D
43.6525000000,-110.1955500000,311.2200000000,1.1600000000,1.0700000000,10/05/24,1720,T,50,6.1NRT,291.5000000000,9.2600000000,D
43.6210400000,-110.1738400000,322.7900000000,1.1600000000,1.0700000000,10/05/24,1720,T,64,6.1NRT,292.2500000000,20.4800000000,D
43.6194800000,-110.1603800000,365.9100000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,299.1000000000,121.4100000000,D
43.6178900000,-110.1465900000,371.8600000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,299.3700000000,144.5800000000,D
43.5922200000,-110.0083800000,322.3400000000,1.1400000000,1.0600000000,10/05/24,1720,T,77,6.1NRT,290.4400000000,21.2800000000,D
43.5828900000,-110.0104800000,327.0500000000,1.1400000000,1.0600000000,10/05/24,1720,T,84,6.1NRT,291.4400000000,28.6300000000,D
43.5802700000,-110.1544300000,316.5800000000,1.1500000000,1.0700000000,10/05/24,1720,T,60,6.1NRT,296.1700000000,12.2000000000,D
43.5648600000,-110.1488800000,336.4100000000,1.1500000000,1.0700000000,10/05/24,1720,T,90,6.1NRT,290.6000000000,42.1700000000,D
43.5632900000,-110.1354800000,368.2600000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,297.3400000000,131.2300000000,D
43.5616500000,-110.1215800000,341.5200000000,1.1500000000,1.0700000000,10/05/24,1720,T,73,6.1NRT,290.0300000000,49.4200000000,D
43.5599500000,-110.1072000000,369.1500000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,289.1400000000,131.2800000000,D
43.5582800000,-110.0930700000,409.6000000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,294.6900000000,379.4600000000,D
43.5553800000,-110.1502200000,328.4100000000,1.1500000000,1.0700000000,10/05/24,1720,T,85,6.1NRT,289.8500000000,28.6100000000,D
43.5538300000,-110.1368900000,407.3400000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,304.5600000000,362.4400000000,D
43.5522700000,-110.1236000000,440.5700000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,316.7800000000,722.1300000000,D
43.5505900000,-110.1093700000,385.8200000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,291.5100000000,209.5200000000,D
43.5443900000,-110.1385300000,403.3000000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,293.8900000000,333.1100000000,D
43.5428400000,-110.1252400000,499.9700000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,319.2800000000,1962.8900000000,D
43.5412700000,-110.1117700000,456.4000000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,303.0800000000,968.8000000000,D
43.5396400000,-110.0978700000,326.7800000000,1.1500000000,1.0700000000,10/05/24,1720,T,54,6.1NRT,283.8800000000,25.5900000000,D
43.5379900000,-110.0838100000,318.9400000000,1.1400000000,1.0700000000,10/05/24,1720,T,25,6.1NRT,282.6800000000,17.1400000000,D
43.4686100000,-114.2127200000,313.2100000000,1.8200000000,1.3200000000,10/05/24,1720,T,47,6.1NRT,296.0100000000,18.0100000000,D
42.6894900000,-111.5946400000,310.6400000000,1.2900000000,1.1300000000,10/05/24,1720,T,48,6.1NRT,297.2100000000,8.5400000000,D
42.7025000000,-116.6729500000,307.9000000000,2.4900000000,1.5200000000,10/05/24,1720,T,37,6.1NRT,296.2200000000,21.0400000000,D
40.5627300000,-110.9437300000,312.5700000000,1.1500000000,1.0700000000,10/05/24,1720,T,46,6.1NRT,292.1600000000,12.0000000000,D
40.5612300000,-110.9309600000,312.1900000000,1.1500000000,1.0700000000,10/05/24,1720,T,52,6.1NRT,292.1600000000,11.4000000000,D
40.5549000000,-110.9589600000,316.6100000000,1.1500000000,1.0700000000,10/05/24,1720,T,32,6.1NRT,292.7900000000,14.9200000000,D
40.5533600000,-110.9457100000,368.7800000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,296.0600000000,134.4000000000,D
40.5518200000,-110.9324300000,351.0900000000,1.1500000000,1.0700000000,10/05/24,1720,T,96,6.1NRT,291.5200000000,74.8400000000,D
40.5503300000,-110.9661100000,331.7300000000,1.1500000000,1.0700000000,10/05/24,1720,T,43,6.1NRT,294.1500000000,32.7800000000,D
40.5487000000,-110.9526200000,340.4400000000,1.1500000000,1.0700000000,10/05/24,1720,T,85,6.1NRT,296.8900000000,48.8900000000,D
40.5471000000,-110.9392900000,353.4200000000,1.1500000000,1.0700000000,10/05/24,1720,T,97,6.1NRT,296.5000000000,82.2600000000,D
40.5455100000,-110.9260600000,352.7700000000,1.1500000000,1.0700000000,10/05/24,1720,T,97,6.1NRT,293.8900000000,80.9400000000,D
40.5442000000,-110.9952400000,326.1000000000,1.1500000000,1.0700000000,10/05/24,1720,T,80,6.1NRT,293.6700000000,26.3500000000,D
40.5425700000,-110.9815900000,340.0100000000,1.1500000000,1.0700000000,10/05/24,1720,T,90,6.1NRT,296.8900000000,49.6400000000,D
40.5393500000,-110.9546700000,338.8500000000,1.1500000000,1.0700000000,10/05/24,1720,T,61,6.1NRT,297.4200000000,45.2600000000,D
40.5377600000,-110.9413500000,366.3400000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,299.2100000000,123.0900000000,D
40.5361700000,-110.9281000000,362.8100000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,294.2900000000,111.0800000000,D
40.5363400000,-111.0100700000,349.3900000000,1.1500000000,1.0700000000,10/05/24,1720,T,91,6.1NRT,294.7500000000,67.9600000000,D
40.5347600000,-110.9967200000,338.8500000000,1.1500000000,1.0700000000,10/05/24,1720,T,39,6.1NRT,297.7400000000,42.4400000000,D
40.5299900000,-110.9566500000,355.6100000000,1.1500000000,1.0700000000,10/05/24,1720,T,98,6.1NRT,297.8600000000,86.9500000000,D
40.5284000000,-110.9433200000,330.4600000000,1.1500000000,1.0700000000,10/05/24,1720,T,64,6.1NRT,292.0500000000,31.8000000000,D
40.5284900000,-111.0251000000,339.9800000000,1.1600000000,1.0700000000,10/05/24,1720,T,59,6.1NRT,296.0100000000,44.8400000000,D
40.5237300000,-110.9848800000,335.9400000000,1.1500000000,1.0700000000,10/05/24,1720,T,52,6.1NRT,295.4700000000,38.8400000000,D
40.5206000000,-110.9584400000,335.0500000000,1.1500000000,1.0700000000,10/05/24,1720,T,73,6.1NRT,291.3600000000,40.0400000000,D
40.5190000000,-110.9450100000,324.6200000000,1.1500000000,1.0700000000,10/05/24,1720,T,61,6.1NRT,288.4500000000,24.3700000000,D
40.5222900000,-111.0542200000,343.5400000000,1.1600000000,1.0700000000,10/05/24,1720,T,90,6.1NRT,296.2600000000,55.8700000000,D
40.5207400000,-111.0409900000,343.3800000000,1.1600000000,1.0700000000,10/05/24,1720,T,79,6.1NRT,296.9200000000,53.7200000000,D
40.5142800000,-110.9862700000,361.3000000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,297.8000000000,102.5500000000,D
40.5127500000,-110.9733000000,345.4300000000,1.1500000000,1.0700000000,10/05/24,1720,T,47,6.1NRT,291.8700000000,56.7700000000,D
40.5065100000,-111.0018500000,338.8900000000,1.1500000000,1.0700000000,10/05/24,1720,T,57,6.1NRT,293.1500000000,42.8000000000,D
40.5049500000,-110.9885600000,367.4100000000,1.1500000000,1.0700000000,10/05/24,1720,T,100,6.1NRT,295.0000000000,126.3400000000,D
40.5050500000,-111.0717200000,321.7800000000,1.1600000000,1.0700000000,10/05/24,1720,T,71,6.1NRT,294.0200000000,20.5000000000,D
40.5034800000,-111.0582100000,318.7600000000,1.1600000000,1.0700000000,10/05/24,1720,T,33,6.1NRT,294.2600000000,15.6300000000,D
56.0898900000,-116.8562300000,312.5500000000,1.7700000000,1.3000000000,10/05/24,1853,T,72,6.1NRT,275.1100000000,32.7300000000,D
56.0839200000,-116.8304500000,300.7600000000,1.7800000000,1.3100000000,10/05/24,1853,T,27,6.1NRT,273.6900000000,15.6700000000,D
54.2690700000,-125.7857300000,305.2600000000,1.0200000000,1.0100000000,10/05/24,1853,T,35,6.1NRT,280.2600000000,9.3000000000,D
54.1619100000,-127.2992600000,308.1300000000,1.0000000000,1.0000000000,10/05/24,1853,T,67,6.1NRT,271.5000000000,12.4400000000,D
40.4550000000,-79.8731300000,316.8000000000,1.0600000000,1.0300000000,10/05/24,1917,A,75,6.1NRT,300.4000000000,11.5100000000,D
41.7155300000,-78.5873600000,304.2900000000,1.2200000000,1.1000000000,10/05/24,1917,A,58,6.1NRT,293.2000000000,6.8400000000,D
41.5087000000,-81.6958200000,313.4100000000,1.0000000000,1.0000000000,10/05/24,1917,A,0,6.1NRT,301.4200000000,7.2100000000,D
41.1763100000,-85.3715300000,310.8000000000,1.1700000000,1.0800000000,10/05/24,1917,A,59,6.1NRT,297.3900000000,7.3200000000,D
41.6306600000,-84.0631600000,314.1000000000,1.0500000000,1.0200000000,10/05/24,1917,A,69,6.1NRT,298.6600000000,8.9000000000,D
42.3565000000,-83.1796000000,312.4600000000,1.0100000000,1.0000000000,10/05/24,1919,A,70,6.1NRT,300.2700000000,6.2100000000,D
42.7872800000,-83.2829400000,313.8700000000,1.0100000000,1.0000000000,10/05/24,1919,A,55,6.1NRT,295.5700000000,10.8600000000,D
40.5183400000,-95.6512800000,314.9800000000,4.5400000000,1.9600000000,10/05/24,1919,A,60,6.1NRT,302.7300000000,51.6200000000,D
40.5201300000,-95.6603700000,316.5200000000,4.5400000000,1.9600000000,10/05/24,1919,A,67,6.1NRT,302.7300000000,62.3100000000,D
44.9058300000,-84.6076900000,313.8200000000,1.0200000000,1.0100000000,10/05/24,1919,A,73,6.1NRT,297.2100000000,10.5500000000,D
44.1386600000,-89.2649200000,303.3200000000,1.5600000000,1.2300000000,10/05/24,1919,A,30,6.1NRT,289.4200000000,5.5100000000,D
44.4813100000,-89.4194500000,302.7900000000,1.5600000000,1.2300000000,10/05/24,1919,A,11,6.1NRT,288.2800000000,3.5500000000,D
44.4267200000,-89.7542600000,303.1500000000,1.6200000000,1.2500000000,10/05/24,1919,A,13,6.1NRT,289.3500000000,5.4900000000,D
45.6218800000,-89.5288600000,300.3600000000,1.4800000000,1.2000000000,10/05/24,1919,A,0,6.1NRT,287.9800000000,5.1000000000,D
45.8412100000,-90.5785300000,300.4800000000,1.6500000000,1.2600000000,10/05/24,1919,A,20,6.1NRT,287.1000000000,5.2300000000,D
64.5886500000,-149.2903600000,302.2300000000,1.0800000000,1.0400000000,10/05/24,2029,T,51,6.1NRT,275.9100000000,9.2300000000,D
46.0700800000,-99.4941000000,305.2500000000,4.7500000000,1.9900000000,10/05/24,1919,A,42,6.1NRT,291.7600000000,55.6500000000,D
46.0703300000,-99.4975200000,304.7100000000,4.7500000000,1.9900000000,10/05/24,1919,A,41,6.1NRT,291.7500000000,52.1000000000,D
49.1557200000,-88.4992100000,308.8000000000,1.1400000000,1.0700000000,10/05/24,1919,A,64,6.1NRT,278.2600000000,12.8100000000,D
49.1530500000,-88.5141300000,308.0000000000,1.1500000000,1.0700000000,10/05/24,1919,A,66,6.1NRT,277.4500000000,12.2900000000,D
53.1058200000,-88.3461200000,347.7400000000,1.0200000000,1.0100000000,10/05/24,1921,A,0,6.1NRT,272.2100000000,63.0000000000,D
53.8133900000,-84.8098400000,318.5800000000,1.0500000000,1.0200000000,10/05/24,1921,A,79,6.1NRT,286.2800000000,18.3700000000,D
53.8114100000,-84.8253500000,308.2300000000,1.0500000000,1.0200000000,10/05/24,1921,A,57,6.1NRT,286.8300000000,9.4100000000,D
53.8203400000,-84.8286400000,311.8600000000,1.0500000000,1.0200000000,10/05/24,1921,A,35,6.1NRT,287.6200000000,11.3200000000,D
74.8923100000,-138.0202900000,327.5400000000,1.2300000000,1.1000000000,10/05/24,1437,A,45,6.1NRT,307.0400000000,44.2900000000,N
