LATITUDE;LONGITUDE;BRIGHT_TI4;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;CONFIDENCE;VERSION;BRIGHT_TI5;FRP;DAYNIGHT;
4481274,00;-11499488,00;342.4; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;280.01;4.5;N;
4481211,00;-11498952,00;354.04; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;286.73;4.76;N;
4481085,00;-11497888,00;326.67; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;280.04;1.85;N;
448115,00;-11498432,00;319.94; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;281.7;4.76;N;
4481013,00;-11497283,00;306.12; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;277.56;1.85;N;
4480851,00;-11499026,00;334.1; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;277.08;4.76;N;
4480914,00;-11499562,00;299.01; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;273.65;4.5;N;
4480788,00;-11498499,00;297.27; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;275.52;4.76;N;
4480725,00;-1149796,00;305.35; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;276.81;1.85;N;
4480655,00;-11497368,00;298.29; 0.46 ;0.39;20240930,00;0920;N20;nominal;2.0NRT;277.51;1.85;N;
4480418,00;-11511085,00;332.89; 0.47 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;276.91;3.6;N;
429292,00;-10496924,00;297.71; 0.55 ;0.43;20240930,00;0920;N20;nominal;2.0NRT;286.06;0.41;N;
4443818,00;-11394427,00;320.48; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;276.48;1.67;N;
444369,00;-11393422,00;295.61; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.6;2.08;N;
4443469,00;-11394472,00;311.4; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.24;1.67;N;
4443404,00;-11393968,00;296.01; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.05;1.67;N;
4443056,00;-11394021,00;333.2; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;277.01;2.34;N;
4442992,00;-11393526,00;301.89; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.36;1.37;N;
4442708,00;-11394083,00;296.84; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.05;2.34;N;
4442645,00;-11393588,00;305.48; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;276.5;1.37;N;
444258,00;-11393082,00;299.74; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.58;1.37;N;
4442361,00;-11394152,00;333.69; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;277.79;3.98;N;
4442298,00;-11393652,00;298.72; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.24;1.46;N;
4442168,00;-11392642,00;308.87; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.29;2.94;N;
4441885,00;-11393208,00;295.45; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;272.01;1.46;N;
4437622,00;-11393208,00;323.79; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.53;2.59;N;
4437278,00;-11393302,00;297.8; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;276.06;1.81;N;
4437206,00;-11392719,00;308.02; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;272.81;2,00;N;
4436789,00;-11392226,00;326.85; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;274.64;2,00;N;
4436863,00;-11392815,00;308.14; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.24;2,00;N;
4436976,00;-11392372,00;331.8; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.68;2.63;N;
4437054,00;-11392971,00;295.6; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;274.76;1.99;N;
4436634,00;-11392472,00;314.67; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;273.9;2.63;N;
4435469,00;-11394453,00;328.36; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;276.08;3.87;N;
4435123,00;-11394527,00;323.93; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;275.91;1.82;N;
4434778,00;-11394604,00;297.5; 0.43 ;0.38;20240930,00;0920;N20;nominal;2.0NRT;273.9;1.82;N;
4445586,00;-11570222,00;297.7; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;276.5;1.21;N;
4445222,00;-11570345,00;302.23; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;275.65;1.21;N;
4365426,00;-10997411,00;314.72; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.26;1.87;N;
4365574,00;-11000375,00;347.45; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.13;4.26;N;
43651,00;-10997518,00;326.01; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.03;3.08;N;
4365495,00;-10999899,00;319.52; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.12;4.26;N;
4365416,00;-10999422,00;298.53; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.73;0.82;N;
4365337,00;-10998947,00;302.35; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.47;0.82;N;
4365179,00;-10997995,00;304.36; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.2;2.35;N;
4365021,00;-10997041,00;298.07; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.36;3.08;N;
4365326,00;-11000954,00;338.14; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.1;5.33;N;
4365247,00;-11000478,00;338.36; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.48;4.26;N;
4364933,00;-10998578,00;322.31; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.8;2.35;N;
4364854,00;-10998103,00;333.49; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.85;2.35;N;
4364775,00;-10997626,00;330.9; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.35;3.08;N;
4364696,00;-10997148,00;323.4; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.12;3.08;N;
4365169,00;-11000003,00;312.29; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.12;4.26;N;
436509,00;-10999528,00;304.85; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.97;0.82;N;
4365011,00;-10999052,00;297.26; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.91;0.82;N;
4365078,00;-11001528,00;344.25; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.55;2.69;N;
4364528,00;-10998209,00;322.57; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.07;2.57;N;
4364291,00;-10996776,00;329.86; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.1;4.1;N;
4365157,00;-11002003,00;313.89; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.72;2.45;N;
43.65;-11001054,00;316.48; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.17;2.69;N;
4364921,00;-11000579,00;312.62; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.24;1.16;N;
4364843,00;-11000105,00;304.65; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.72;1.16;N;
4364764,00;-10999632,00;305.11; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.48;0.91;N;
4364685,00;-10999158,00;304.54; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.04;0.91;N;
4364607,00;-10998684,00;304.08; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.16;2.57;N;
4364449,00;-10997733,00;297.78; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.83;1.39;N;
436437,00;-10997254,00;316.99; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.72;1.39;N;
436483,00;-11002102,00;329.23; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.49;2.45;N;
4364202,00;-10998312,00;344.66; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.49;2.57;N;
444459,00;-11578162,00;298.04; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;276.79;0.92;N;
436839,00;-11023749,00;295.01; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.41;0.37;N;
4364908,00;-11002574,00;317.07; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.73;2.45;N;
4364752,00;-11001628,00;317.6; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.63;2.69;N;
4364674,00;-11001154,00;310.86; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.27;2.69;N;
4364595,00;-1100068,00;307.01; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.95;1.16;N;
4364516,00;-11000206,00;300.78; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.61;1.16;N;
4364438,00;-10999733,00;304.09; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.18;0.91;N;
436436,00;-1099926,00;299.75; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.61;0.91;N;
4364281,00;-10998786,00;304.01; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.28;2.57;N;
4364124,00;-10997835,00;301.22; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.33;1.39;N;
4364738,00;-11003616,00;324.69; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.3;4.01;N;
436466,00;-11003145,00;343.36; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.31;4.01;N;
4364582,00;-11002674,00;336.52; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.21;2.18;N;
4363955,00;-10998888,00;321.98; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.65;2.29;N;
4364503,00;-11002202,00;307.12; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.95;2.18;N;
4364347,00;-11001255,00;308.65; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.01;1.46;N;
4364268,00;-1100078,00;308.39; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.67;1.38;N;
436419,00;-11000307,00;309.38; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.53;1.38;N;
4364111,00;-10999834,00;308.25; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.93;1.08;N;
4364033,00;-10999361,00;301.32; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.58;1.08;N;
4363876,00;-10998414,00;319.09; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.32;2.29;N;
4364489,00;-11004187,00;352.42; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;292.9;11.4;N;
4364411,00;-11003716,00;346.69; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;287.66;4.01;N;
4363313,00;-10997087,00;329.24; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.65;13.2;N;
4363234,00;-10996613,00;352.35; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;290.11;13.2;N;
4364333,00;-11003245,00;310.38; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.43;4.01;N;
4364256,00;-11002773,00;317.47; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.92;2.18;N;
4364177,00;-11002302,00;305.83; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.77;2.18;N;
4364099,00;-11001829,00;308.61; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.96;1.46;N;
4364021,00;-11001355,00;303.1; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.17;1.46;N;
4363942,00;-11000881,00;302.91; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.59;1.38;N;
4363864,00;-11000407,00;319.73; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.24;1.38;N;
4363785,00;-10999934,00;298.76; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.2;1.08;N;
4363707,00;-10999461,00;309.75; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.59;1.08;N;
4363156,00;-1099614,00;319.76; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.11;3.29;N;
4362998,00;-10995191,00;298.81; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.38;0.56;N;
4363066,00;-10997666,00;332.22; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.48;5.55;N;
4362987,00;-10997192,00;341.32; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;287.25;5.06;N;
4362908,00;-10996717,00;329.54; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.85;5.06;N;
4364007,00;-11003345,00;306.15; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.99;1.92;N;
4363851,00;-11002401,00;306.98; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.46;1.93;N;
4363537,00;-11000509,00;310.15; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.13;2.07;N;
4363459,00;-11000036,00;307.86; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.24;1.31;N;
4363381,00;-10999564,00;308.94; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.45;1.31;N;
4363303,00;-1099909,00;301.08; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.48;0.99;N;
436283,00;-10996246,00;295.11; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.11;1.64;N;
4362673,00;-10995298,00;311.68; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.85;1.46;N;
4364071,00;-11005806,00;348.84; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.32;3.54;N;
4363133,00;-11000139,00;322.97; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.58;1.31;N;
436274,00;-1099777,00;346,00; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;289.13;5.55;N;
4362661,00;-10997296,00;342.74; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;288.43;5.06;N;
4362583,00;-10996824,00;344.75; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.46;5.06;N;
4362426,00;-10995879,00;328.33; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.11;1.64;N;
4366547,00;-11020853,00;295.77; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.72;0.49;N;
4366469,00;-11020378,00;296.06; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.02;0.49;N;
4364149,00;-11006275,00;304.11; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.2;1.27;N;
4363993,00;-11005334,00;307.34; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;277.99;3.54;N;
4363681,00;-11003445,00;311.32; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.87;1.92;N;
4363603,00;-11002975,00;308.87; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.83;1.93;N;
4363368,00;-11001556,00;305.83; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.35;2.77;N;
436329,00;-11001084,00;313.6; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.28;2.07;N;
4363054,00;-10999664,00;302.11; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;277.69;1.31;N;
4362976,00;-10999192,00;307.22; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.28;0.99;N;
4362504,00;-10996351,00;307.68; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.98;1.64;N;
4362347,00;-10995405,00;312.52; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.88;1.46;N;
4366221,00;-11020952,00;328.17; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.08;2.15;N;
4363823,00;-11006376,00;343.79; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.76;4.22;N;
4362885,00;-11000713,00;331.36; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.3;2.77;N;
4362571,00;-1099882,00;342.87; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.92;2.42;N;
4362492,00;-10998347,00;325.36; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.52;2.99;N;
4362414,00;-10997873,00;329.29; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.95;2.99;N;
4362335,00;-10997401,00;334.02; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;287.23;5.66;N;
4362257,00;-10996931,00;348.59; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.29;5.66;N;
4362178,00;-10996458,00;338.1; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.07;6.74;N;
43621,00;-10995985,00;354.44; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;288.03;6.74;N;
4362021,00;-1099551,00;340.38; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.79;17.34;N;
4366143,00;-11020478,00;302.96; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279,00;2.15;N;
4363745,00;-11005908,00;310.41; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.9;2.76;N;
4363354,00;-11003545,00;309.99; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.45;1.68;N;
4363276,00;-11003074,00;307.79; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.42;2.01;N;
4362963,00;-11001185,00;317.5; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.48;2.77;N;
4362807,00;-1100024,00;306.34; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.77;1.42;N;
4362729,00;-10999767,00;306.14; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.24;1.42;N;
436265,00;-10999294,00;312.94; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.95;2.42;N;
4362559,00;-11000816,00;324.49; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.42;2.77;N;
4362166,00;-10998449,00;332.79; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.47;2.99;N;
4362088,00;-10997976,00;328.2; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.85;2.99;N;
4362009,00;-10997505,00;345.17; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;290.28;5.66;N;
4361931,00;-10997035,00;345.18; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.54;5.66;N;
4365895,00;-11021055,00;318.59; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.78;2.15;N;
4363573,00;-1100694,00;319.46; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.37;4.22;N;
4362481,00;-11000343,00;318.51; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.89;1.42;N;
4362402,00;-1099987,00;305.55; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.04;1.42;N;
4362323,00;-10999396,00;310.75; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.45;2.42;N;
4362245,00;-10998922,00;316.62; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.98;2.42;N;
4361853,00;-10996562,00;308.43; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.47;6.74;N;
4362546,00;-11002807,00;320.09; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.98;3.86;N;
4362468,00;-11002335,00;321.45; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.73;2.37;N;
4361998,00;-10999499,00;333.63; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;286.57;5.92;N;
4361762,00;-10998079,00;350.18; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;287.21;9.52;N;
4361683,00;-10997609,00;350.73; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;293.6;75.09;N;
4361605,00;-10997137,00;354.29; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;297.05;75.09;N;
4361527,00;-10996666,00;367,00; 0.39 ;0.36;20240930,00;0920;N20;high;2.0NRT;288.98;25.34;N;
4361448,00;-10996194,00;340.49; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.63;25.34;N;
4363323,00;-11007505,00;302.3; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.18;1.59;N;
4362859,00;-11004696,00;305.31; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;277.64;3.2;N;
436239,00;-11001863,00;306.85; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;278.82;2.37;N;
4362233,00;-11000918,00;307.56; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.88;2.95;N;
4362155,00;-11000446,00;309.2; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.87;2.92;N;
4362076,00;-10999971,00;319.12; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.81;2.92;N;
4361919,00;-10999025,00;309.65; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.22;5.92;N;
436184,00;-10998552,00;315.75; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.11;9.52;N;
4362299,00;-11003382,00;323.52; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.8;3.86;N;
4362221,00;-11002911,00;343.74; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;290.95;3.86;N;
4362143,00;-1100244,00;330.5; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.34;2.37;N;
4362064,00;-11001967,00;326.33; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.19;2.37;N;
4361985,00;-11001495,00;327.65; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.39;2.95;N;
4361907,00;-11001022,00;334.78; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;287.64;2.95;N;
4361829,00;-11000549,00;324.19; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.39;2.92;N;
436175,00;-11000076,00;345.03; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;289.56;2.92;N;
4361672,00;-10999603,00;335.16; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.43;5.92;N;
4361593,00;-10999129,00;354.28; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;299.35;5.92;N;
4361514,00;-10998656,00;350.84; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;293.53;9.52;N;
4361436,00;-10998183,00;367,00; 0.39 ;0.36;20240930,00;0920;N20;high;2.0NRT;302.75;9.52;N;
4361357,00;-10997711,00;340.68; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;329.9;75.09;N;
4361279,00;-1099724,00;367,00; 0.39 ;0.36;20240930,00;0920;N20;high;2.0NRT;356.61;75.09;N;
43612,00;-10996768,00;337.87; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;308.17;25.34;N;
4361739,00;-11002071,00;331.87; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.68;3.19;N;
436166,00;-11001599,00;321.83; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.42;2.65;N;
4361582,00;-11001127,00;325.52; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.37;2.65;N;
4361503,00;-11000654,00;326.56; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.11;2.47;N;
4361346,00;-10999707,00;338.6; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;285.62;36.72;N;
4361267,00;-10999233,00;337.89; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;336.52;36.72;N;
4361189,00;-10998761,00;353.67; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;326.51;56.71;N;
436111,00;-10998287,00;367,00; 0.39 ;0.36;20240930,00;0920;N20;high;2.0NRT;344.37;56.71;N;
4361031,00;-10997813,00;341.32; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;299.42;47.23;N;
4360952,00;-10997342,00;348.38; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;296.08;47.23;N;
4441115,00;-11577519,00;310.01; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;276.27;1.39;N;
4441042,00;-11576852,00;298.98; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;274.74;1.27;N;
4361973,00;-11003485,00;315.37; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.49;1.93;N;
4361895,00;-11003014,00;316.35; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;281.19;1.93;N;
4361817,00;-11002544,00;316.27; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;279.24;3.19;N;
4361425,00;-1100018,00;315.15; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;282.09;2.47;N;
4360874,00;-1099687,00;297.86; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;277.9;4.02;N;
4361413,00;-11002174,00;334.55; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;283.87;3.19;N;
4361335,00;-11001703,00;330.41; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;284.79;2.65;N;
436102,00;-10999811,00;348.71; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;311.35;36.72;N;
4360941,00;-10999337,00;352.69; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;316.25;36.72;N;
4360862,00;-10998864,00;351.76; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;322.17;56.71;N;
4360784,00;-10998391,00;367,00; 0.39 ;0.36;20240930,00;0920;N20;high;2.0NRT;310.59;56.71;N;
4440747,00;-11577609,00;301.69; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;276.39;1.39;N;
4440675,00;-11576955,00;301.98; 0.49 ;0.4;20240930,00;0920;N20;nominal;2.0NRT;275.56;1.27;N;
4362422,00;-11008276,00;308.44; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.54;1.78;N;
4362344,00;-11007806,00;308.24; 0.39 ;0.36;20240930,00;0920;N20;nominal;2.0NRT;280.29;1.78;N;
